request_type,name,response_time_ms,response_length
GET,/routes/most-used,7.911249995231628,2821
GET,/cities,6.218832975719124,957
GET,/routes/random-points?count=1,1.7921249964274466,8
GET,/routes/random-points?count=5,1.376583008095622,36
GET,/routes/most-used?date=2025-11-01,22.000333003234118,2821
GET,/routes/shortest?fromName=Boston&toName=Miami,22.642249998170882,107
GET,/routes/random-points?count=5,3.3473340154159814,36
GET,/routes/shortest?fromName=Phoenix&toName=Houston,29.909666016465053,82
GET,/cities,30.980082985479385,957
GET,/routes/most-used,26.097333000507206,2821
POST,/routes/heatmap,16.42191701103002,434
GET,/cities,32.78116701403633,957
GET,/routes/most-used,35.7424579851795,2821
GET,/routes/random-points?count=5,12.31499999994412,36
GET,/routes/random-points?count=3,20.561125013045967,22
GET,/city/info/Buffalo,29.205666010966524,117
GET,/routes/random-points?count=2,26.211457996396348,15
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,43.54162499657832,134
GET,/routes/shortest?fromName=Phoenix&toName=Houston,43.45529101556167,82
GET,/routes/most-used?date=2025-11-01,51.51762499008328,2821
GET,/routes/random-points?count=3,49.80220799916424,22
GET,/routes/random-points?count=3,49.634666997008026,22
GET,/routes/most-used?date=2025-11-01,38.669834000756964,2821
GET,/routes/random-points?count=3,42.233957996359095,22
GET,/city/Atlanta,88.77629198832437,61
GET,/routes/most-used?date=2025-11-01,88.28029202413745,2821
GET,/routes/most-used,88.24874999118038,2821
GET,/city/info/New%20York,74.14137499290518,120
GET,/cities,95.18237499287352,957
GET,/city/info/Buffalo,98.2892079919111,117
GET,/city/Buffalo,101.462167018326,62
GET,/city/Houston,35.85441698669456,62
GET,/city/Chicago,115.05824999767356,62
GET,/city/info/Denver,51.75083299400285,116
GET,/city/Atlanta,115.5305000138469,61
GET,/city/Miami,45.65941699547693,59
GET,/city/New%20York,126.10000002314337,63
GET,/cities,125.9851670183707,957
GET,/routes/shortest?fromName=Phoenix&toName=Houston,47.71849999087863,82
POST,/routes/heatmap,147.76162500493228,434
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,63.691999996080995,134
GET,/city/Denver,166.2703329930082,60
GET,/city/info/Buffalo,59.477665985468775,117
GET,/city/info/Denver,168.46429198631085,116
